"Town","FIPS","Year","Utility","Name","Telephone","Website"
"Thompson",901575870,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Thompson",901575870,2016,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Thompson",901575870,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Thompson",901575870,2018,"Gas","-666666","-666666","-666666"
"Thompson",901575870,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Thompson",901575870,2018,"Sewer","-666666","-666666","-666666"
"Thompson",901575870,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Thompson",901575870,2018,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Tolland",901376290,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Tolland",901376290,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Tolland",901376290,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Tolland",901376290,2016,"Sewer","-666666","-666666","-666666"
"Tolland",901376290,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Tolland",901376290,2016,"Cable","Comcast Vernon","(800) 266-2278","-666666"
"Tolland",901376290,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Tolland",901376290,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Tolland",901376290,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Tolland",901376290,2018,"Sewer","-666666","-666666","-666666"
"Tolland",901376290,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Tolland",901376290,2018,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Torrington",900576570,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Torrington",900576570,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Torrington",900576570,2016,"Water","Municipal Provider","Local Contact","-666666"
"Torrington",900576570,2016,"Sewer","-666666","-666666","-666666"
"Torrington",900576570,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Torrington",900576570,2016,"Cable","Cablevision of Litchfield, Inc.","(860) 567-3103","-666666"
"Torrington",900576570,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Torrington",900576570,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Torrington",900576570,2018,"Water","Municipal Provider","Local Contact","-666666"
"Torrington",900576570,2018,"Sewer","-666666","-666666","-666666"
"Torrington",900576570,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Torrington",900576570,2018,"Cable","Cablevision of Litchfield, Inc.","(860) 567-3103","-666666"
"Trumbull",900177200,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Trumbull",900177200,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Trumbull",900177200,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Trumbull",900177200,2016,"Sewer","Town of Trumbull Water Pollution Cntrl Auth.","(203) 452-5050","-666666"
"Trumbull",900177200,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Trumbull",900177200,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Trumbull",900177200,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Trumbull",900177200,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Trumbull",900177200,2018,"Water","Metropolitan District Commission (MDC)","(860) 278-7850","www.themdc.org"
"Trumbull",900177200,2018,"Sewer","Town of Trumbull Water Pollution Cntrl Auth.","(203) 452-5050","-666666"
"Trumbull",900177200,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Trumbull",900177200,2018,"Cable","Comcast Hartford","(800) 266-2278","-666666"
"Union",901377830,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Union",901377830,2016,"Gas","-666666","-666666","-666666"
"Union",901377830,2016,"Water","Municipal Provider","Local Contact","-666666"
"Union",901377830,2016,"Sewer","-666666","-666666","-666666"
"Union",901377830,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Union",901377830,2016,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Union",901377830,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Union",901377830,2018,"Gas","-666666","-666666","-666666"
"Union",901377830,2018,"Water","Municipal Provider","Local Contact","-666666"
"Union",901377830,2018,"Sewer","-666666","-666666","-666666"
"Union",901377830,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Union",901377830,2018,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Vernon",901378250,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Vernon",901378250,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Vernon",901378250,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Vernon",901378250,2016,"Sewer","-666666","-666666","-666666"
"Vernon",901378250,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Vernon",901378250,2016,"Cable","Comcast Vernon","(800) 266-2278","-666666"
"Vernon",901378250,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Vernon",901378250,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Vernon",901378250,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Vernon",901378250,2018,"Sewer","-666666","-666666","-666666"
"Vernon",901378250,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Vernon",901378250,2018,"Cable","Comcast Vernon","(800) 266-2278","-666666"
"Voluntown",901178600,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Voluntown",901178600,2016,"Gas","-666666","-666666","-666666"
"Voluntown",901178600,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Voluntown",901178600,2016,"Sewer","-666666","-666666","-666666"
"Voluntown",901178600,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Voluntown",901178600,2016,"Cable","Comcast/Groton-Thames Valley Comm","(860) 445-8116","-666666"
"Voluntown",901178600,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Voluntown",901178600,2018,"Gas","-666666","-666666","-666666"
"Voluntown",901178600,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Voluntown",901178600,2018,"Sewer","-666666","-666666","-666666"
"Voluntown",901178600,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Voluntown",901178600,2018,"Cable","Comcast/Groton-Thames Valley Comm","(800) 266-2278","-666666"
"Wallingford",900978740,2016,"Electric","Wallingford-Public Utilities Electric Div.","(203) 265-5055","http://www.town.wallingford.ct.us/Content/Electric_Division.asp"
"Wallingford",900978740,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Wallingford",900978740,2016,"Water","Municipal Provider","(203) 949-2666","-666666"
"Wallingford",900978740,2016,"Sewer","Town of Wallingford Department of Public Utilities","(203) 949-2666","-666666"
"Wallingford",900978740,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Wallingford",900978740,2016,"Cable","Comcast Branford","(800) 266-2278","-666666"
"Wallingford",900978740,2018,"Electric","Wallingford-Public Utilities Electric Div.","(203) 265-5055","http://www.town.wallingford.ct.us/Content/Electric_Division.asp"
"Wallingford",900978740,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Wallingford",900978740,2018,"Water","Municipal Provider","(203) 949-2666","-666666"
"Wallingford",900978740,2018,"Sewer","Town of Wallingford Department of Public Utilities","(203) 949-2666","-666666"
"Wallingford",900978740,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Wallingford",900978740,2018,"Cable","Comcast Branford","(800) 266-2278","-666666"
"Warren",900579510,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Warren",900579510,2016,"Gas","-666666","-666666","-666666"
"Warren",900579510,2016,"Water","Municipal Provider","Local Contact","-666666"
"Warren",900579510,2016,"Sewer","-666666","-666666","-666666"
"Warren",900579510,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Warren",900579510,2016,"Cable","Charter Comm. of Western CT - Cablevision","(860) 567-3103","-666666"
"Warren",900579510,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Warren",900579510,2018,"Gas","-666666","-666666","-666666"
"Warren",900579510,2018,"Water","Municipal Provider","Local Contact","-666666"
"Warren",900579510,2018,"Sewer","-666666","-666666","-666666"
"Warren",900579510,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Warren",900579510,2018,"Cable","Charter Comm. of Western CT - Cablevision","(800) 827-8288","-666666"
"Washington",900579720,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Washington",900579720,2016,"Gas","-666666","-666666","-666666"
"Washington",900579720,2016,"Water","Municipal Provider","Local Contact","-666666"
"Washington",900579720,2016,"Sewer","-666666","-666666","-666666"
"Washington",900579720,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Washington",900579720,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Washington",900579720,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Washington",900579720,2018,"Gas","-666666","-666666","-666666"
"Washington",900579720,2018,"Water","Municipal Provider","Local Contact","-666666"
"Washington",900579720,2018,"Sewer","-666666","-666666","-666666"
"Washington",900579720,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Washington",900579720,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Waterbury",900980070,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Waterbury",900980070,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Waterbury",900980070,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Waterbury",900980070,2016,"Sewer","-666666","-666666","-666666"
"Waterbury",900980070,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Waterbury",900980070,2016,"Cable","Comcast Waterbury","(800) 266-2278","-666666"
"Waterbury",900980070,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Waterbury",900980070,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Waterbury",900980070,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Waterbury",900980070,2018,"Sewer","-666666","-666666","-666666"
"Waterbury",900980070,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Waterbury",900980070,2018,"Cable","Comcast Waterbury","(800) 266-2278","-666666"
"Waterford",901180280,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Waterford",901180280,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Waterford",901180280,2016,"Water","Municipal Provider","Local Contact","-666666"
"Waterford",901180280,2016,"Sewer","-666666","-666666","-666666"
"Waterford",901180280,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Waterford",901180280,2016,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Waterford",901180280,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Waterford",901180280,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Waterford",901180280,2018,"Water","Municipal Provider","Local Contact","-666666"
"Waterford",901180280,2018,"Sewer","-666666","-666666","-666666"
"Waterford",901180280,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Waterford",901180280,2018,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Watertown",900580490,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Watertown",900580490,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Watertown",900580490,2016,"Water","Municipal Provider","Local Contact","-666666"
"Watertown",900580490,2016,"Sewer","-666666","-666666","-666666"
"Watertown",900580490,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Watertown",900580490,2016,"Cable","Cablevision of Litchfield, Inc.","(860) 567-3103","-666666"
"Watertown",900580490,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Watertown",900580490,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Watertown",900580490,2018,"Water","Municipal Provider","Local Contact","-666666"
"Watertown",900580490,2018,"Sewer","-666666","-666666","-666666"
"Watertown",900580490,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Watertown",900580490,2018,"Cable","Cablevision of Litchfield, Inc.","(860) 567-3103","-666666"
"Westbrook",900781680,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Westbrook",900781680,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Westbrook",900781680,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Westbrook",900781680,2016,"Sewer","-666666","-666666","-666666"
"Westbrook",900781680,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Westbrook",900781680,2016,"Cable","Comcast Clinton","(800) 266-2278","-666666"
"Westbrook",900781680,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Westbrook",900781680,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Westbrook",900781680,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Westbrook",900781680,2018,"Sewer","-666666","-666666","-666666"
"Westbrook",900781680,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Westbrook",900781680,2018,"Cable","Comcast Clinton","(800) 266-2278","-666666"
"West Hartford",900382590,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"West Hartford",900382590,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"West Hartford",900382590,2016,"Water","Municipal Provider","Local Contact","-666666"
"West Hartford",900382590,2016,"Sewer","-666666","-666666","-666666"
"West Hartford",900382590,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"West Hartford",900382590,2016,"Cable","Comcast Hartford","(800) 266-2278","-666666"
"West Hartford",900382590,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"West Hartford",900382590,2018,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"West Hartford",900382590,2018,"Water","Municipal Provider","Local Contact","-666666"
"West Hartford",900382590,2018,"Sewer","-666666","-666666","-666666"
"West Hartford",900382590,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"West Hartford",900382590,2018,"Cable","Comcast Hartford","(800) 266-2278","-666666"
"West Haven",900982870,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"West Haven",900982870,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"West Haven",900982870,2016,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"West Haven",900982870,2016,"Sewer","Town of West Haven Water Pollution Cntrl Auth.","(203) 937-3591","-666666"
"West Haven",900982870,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"West Haven",900982870,2016,"Cable","Comcast New Haven","(800) 266-2278","-666666"
"West Haven",900982870,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"West Haven",900982870,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"West Haven",900982870,2018,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"West Haven",900982870,2018,"Sewer","Town of West Haven Water Pollution Cntrl Auth.","(203) 937-3591","-666666"
"West Haven",900982870,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"West Haven",900982870,2018,"Cable","Comcast New Haven","(800) 266-2278","-666666"
"Weston",900183430,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Weston",900183430,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Weston",900183430,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Weston",900183430,2016,"Sewer","-666666","-666666","-666666"
"Weston",900183430,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Weston",900183430,2016,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Weston",900183430,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Weston",900183430,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Weston",900183430,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Weston",900183430,2018,"Sewer","-666666","-666666","-666666"
"Weston",900183430,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Weston",900183430,2018,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Westport",900183500,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Westport",900183500,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Westport",900183500,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Westport",900183500,2016,"Sewer","-666666","-666666","-666666"
"Westport",900183500,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Westport",900183500,2016,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Westport",900183500,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Westport",900183500,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Westport",900183500,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Westport",900183500,2018,"Sewer","-666666","-666666","-666666"
"Westport",900183500,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Westport",900183500,2018,"Cable","Optimum Cable Company","(203) 870-2583","-666666"
"Wethersfield",900384900,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Wethersfield",900384900,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Wethersfield",900384900,2016,"Water","Municipal Provider","Local Contact","-666666"
"Wethersfield",900384900,2016,"Sewer","-666666","-666666","-666666"
"Wethersfield",900384900,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Wethersfield",900384900,2016,"Cable","Cox Communications, Manchester","(800) 955-9515","-666666"
"Wethersfield",900384900,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Wethersfield",900384900,2018,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Wethersfield",900384900,2018,"Water","Municipal Provider","Local Contact","-666666"
"Wethersfield",900384900,2018,"Sewer","-666666","-666666","-666666"
"Wethersfield",900384900,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Wethersfield",900384900,2018,"Cable","Cox Communications, Manchester","(800) 955-9515","-666666"
"Willington",901385950,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Willington",901385950,2016,"Gas","-666666","-666666","-666666"
"Willington",901385950,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Willington",901385950,2016,"Sewer","-666666","-666666","-666666"
"Willington",901385950,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Willington",901385950,2016,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Willington",901385950,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Willington",901385950,2018,"Gas","-666666","-666666","-666666"
"Willington",901385950,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Willington",901385950,2018,"Sewer","-666666","-666666","-666666"
"Willington",901385950,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Willington",901385950,2018,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Wilton",900186370,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Wilton",900186370,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Wilton",900186370,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Wilton",900186370,2016,"Sewer","-666666","-666666","-666666"
"Wilton",900186370,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Wilton",900186370,2016,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Wilton",900186370,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Wilton",900186370,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Wilton",900186370,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Wilton",900186370,2018,"Sewer","-666666","-666666","-666666"
"Wilton",900186370,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Wilton",900186370,2018,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Winchester",900586440,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Winchester",900586440,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Winchester",900586440,2016,"Water","Municipal Provider","Local Contact","-666666"
"Winchester",900586440,2016,"Sewer","-666666","-666666","-666666"
"Winchester",900586440,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Winchester",900586440,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Winchester",900586440,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Winchester",900586440,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Winchester",900586440,2018,"Water","Municipal Provider","Local Contact","-666666"
"Winchester",900586440,2018,"Sewer","-666666","-666666","-666666"
"Winchester",900586440,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Winchester",900586440,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Windham",901586790,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Windham",901586790,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Windham",901586790,2016,"Water","Municipal Provider","Local Contact","-666666"
"Windham",901586790,2016,"Sewer","-666666","-666666","-666666"
"Windham",901586790,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Windham",901586790,2016,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Windham",901586790,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Windham",901586790,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Windham",901586790,2018,"Water","Municipal Provider","Local Contact","-666666"
"Windham",901586790,2018,"Sewer","-666666","-666666","-666666"
"Windham",901586790,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Windham",901586790,2018,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Windsor",900387000,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Windsor",900387000,2016,"Gas","Connecticut Natural Gas","(860) 727-3000","www.cngcorp.com"
"Windsor",900387000,2016,"Water","Municipal Provider","Local Contact","-666666"
"Windsor",900387000,2016,"Sewer","-666666","-666666","-666666"
"Windsor",900387000,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Windsor",900387000,2016,"Cable","Comcast Hartford","(800) 266-2278","-666666"
"Windsor",900387000,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Windsor",900387000,2018,"Gas","Connecticut Natural Gas","(860) 727-3000","www.cngcorp.com"
"Windsor",900387000,2018,"Water","Metropolitan District Commission (MDC)","(860) 278-7850","www.themdc.org"
"Windsor",900387000,2018,"Sewer","-666666","-666666","-666666"
"Windsor",900387000,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Windsor",900387000,2018,"Cable","Comcast Hartford","(800) 266-2278","-666666"
"Windsor Locks",900387070,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Windsor Locks",900387070,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Windsor Locks",900387070,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Windsor Locks",900387070,2016,"Sewer","-666666","-666666","-666666"
"Windsor Locks",900387070,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Windsor Locks",900387070,2016,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Windsor Locks",900387070,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Windsor Locks",900387070,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Windsor Locks",900387070,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Windsor Locks",900387070,2018,"Sewer","-666666","-666666","-666666"
"Windsor Locks",900387070,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Windsor Locks",900387070,2018,"Cable","Cox Communications, Enfield","(800) 955-9515","-666666"
"Wolcott",900987560,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Wolcott",900987560,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Wolcott",900987560,2016,"Water","Municipal Provider","Local Contact","-666666"
"Wolcott",900987560,2016,"Sewer","-666666","-666666","-666666"
"Wolcott",900987560,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Wolcott",900987560,2016,"Cable","Comcast Waterbury","(800) 266-2278","-666666"
"Wolcott",900987560,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Wolcott",900987560,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Wolcott",900987560,2018,"Water","Municipal Provider","Local Contact","-666666"
"Wolcott",900987560,2018,"Sewer","-666666","-666666","-666666"
"Wolcott",900987560,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Wolcott",900987560,2018,"Cable","Comcast Waterbury","(800) 266-2278","-666666"
"Woodbridge",900987700,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Woodbridge",900987700,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Woodbridge",900987700,2016,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"Woodbridge",900987700,2016,"Sewer","Town of Woodbridge Sewer Auth.","(203) 389-3420","-666666"
"Woodbridge",900987700,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Woodbridge",900987700,2016,"Cable","Cablevisions Systems of Southern CT","(203) 336-2225","-666666"
"Woodbridge",900987700,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Woodbridge",900987700,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Woodbridge",900987700,2018,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"Woodbridge",900987700,2018,"Sewer","Town of Woodbridge Sewer Auth.","(203) 389-3420","-666666"
"Woodbridge",900987700,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Woodbridge",900987700,2018,"Cable","Cablevisions Systems of Southern CT","(203) 336-2225","-666666"
"Woodbury",900587910,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Woodbury",900587910,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Woodbury",900587910,2016,"Water","Municipal Provider","Local Contact","-666666"
"Woodbury",900587910,2016,"Sewer","-666666","-666666","-666666"
"Woodbury",900587910,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Woodbury",900587910,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Woodbury",900587910,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Woodbury",900587910,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Woodbury",900587910,2018,"Water","Municipal Provider","Local Contact","-666666"
"Woodbury",900587910,2018,"Sewer","-666666","-666666","-666666"
"Woodbury",900587910,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Woodbury",900587910,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
